Air Temperature,CO2 Flux
297.605,-2.98989
298.137,-3.04114
303.33,-3.09838
303.696,-2.07174
300.64,-0.60208
300.507,1.05595
300.683,-10.7803
299.21,-4.24282
297.153,-2.04002
296.658,0.941778
294.817,-4.81125
294.866,-9.25995
292.622,-1.2898
292.513,-0.387044
292.645,-4.41717
292.659,-5.38017
292.681,-0.275131
292.695,2.05841
291.229,16.2166
291.769,-2.51041
291.512,2.25339
291.559,2.66513
290.896,2.45639
291.023,3.28128
294.314,-6.23328
292.003,-7.92965
292.491,-7.18911
292.54,-7.01936
291.239,-0.189117
291.12,6.82E-02
290.527,1.97219
290.677,1.79678
290.738,1.72532
290.716,7.75101
289.294,2.15408
289.435,2.10077
292.7,-7.01397
292.558,-7.1698
293.188,-10.1819
293.199,-11.4578
292.118,-2.36085
291.658,-0.725199
290.427,1.54307
290.492,1.59497
288.339,1.68739
286.479,1.13019
288.4,5.92732
289.655,1.95118
293.545,-6.63416
294.572,-5.49196
295.748,-5.33926
295.925,-5.87171
294.627,-3.00183
294.177,-0.433472
290.732,2.00455
290.903,1.29923
289.29,1.47299
289.323,0.563865
289.024,0.613635
288.939,1.12298
298.033,-2.12611
299.209,-2.3177
304.158,-0.850177
303.977,-1.31746
304.427,1.07169
303.168,1.20418
297.364,1.20745
297.251,1.26778
294.564,1.03832
294.11,0.6773
294.266,1.12152
293.774,2.19441
296.954,-4.3314
296.503,-5.67261
300.388,-6.93003
301.048,-6.4943
302.62,5.70896
299.833,7.1893
289.175,1.3634
289.157,2.68634
305.629,-2.14653
304.301,-1.03637
300.449,0.873204
299.224,-7.37634
294.271,2.73605
294.306,2.44972
292.317,3.11666
292.293,2.59377
293.336,-6.64009
293.63,-7.71917
294.254,-9.0701
294.322,-10.1433
292.89,-1.63969
292.644,1.41E-02
292.269,1.12725
292.189,1.17219
290.555,1.65433
290.536,1.8274
290.431,0.92593
291.865,2.05761
293.846,-8.91185
293.915,-8.59839
295.187,-7.62251
295.401,-8.68135
294.215,-3.55463
294.114,-1.87783
286.826,1.6325
286.393,1.21722
285.087,2.4194
284.843,4.09308
286.111,2.59855
287.03,1.37924
293.722,-4.23585
294.306,-7.87137
296.811,-8.04831
296.415,-5.61328
296.62,-2.1122
296.375,-0.9609
294.455,8.40667
293.653,-1.90036
295.875,-3.94697
292.653,-2.38591
292.833,-3.88808
292.701,3.07826
292.474,-0.207438
291.507,1.77868
291.166,1.29911
294.111,-6.95151
294.25,-7.09557
294.343,-8.25864
294.609,-6.85
294.545,-6.96753
294.773,-6.87322
294.788,-8.30003
293.962,-5.51791
293.797,-4.8914
293.382,-3.46273
293.169,-2.21234
292.946,4.2591
292.922,3.49397
293.206,3.39763
293.152,4.16351
292.342,2.89428
292.556,3.99622
292.118,4.06479
291.731,2.2262
291.593,3.69343
291.212,2.04503
291.543,10.9658
291.634,3.09296
292.536,-0.702187
292.697,-0.408972
300.945,7.85937
293.24,9.96429
292.957,4.92491
292.927,3.85965
292.489,-2.72754
292.372,2.13222
291.874,1.90969
291.992,1.2051
291.883,1.31259
291.373,1.30298
291.236,4.88352
289.978,1.84651
295.268,2.37452
293.06,2.41629
292.232,-2.59865
292.413,-4.572
293.015,-6.13997
292.889,-6.34466
292.859,-6.98273
292.982,-7.43722
292.962,-7.50639
292.927,-7.50725
292.451,-3.44216
292.116,-1.96628
291.606,2.56584
291.522,1.7996
292.728,1.42205
292.769,3.17507
290.077,2.17564
289.93,1.96736
289.597,1.85632
289.362,1.93093
289.28,2.52825
289.263,1.89502
289.78,3.08961
289.963,1.69879
290.764,-1.87594
291.204,-2.34379
291.954,-2.53828
293.285,-8.30455
292.742,-0.447271
291.921,2.85869
292.074,-4.94775
291.994,-2.94282
291.128,-0.645765
291.48,6.22E-02
290.696,2.91916
291.097,3.23963
290.188,7.9548
290.139,5.44649
294.423,-4.38776
292.378,0.290614
290.245,2.567
289.762,3.16147
289.803,1.84711
290.394,-10.6129
290.036,2.54461
289.099,7.95729
291.563,-5.17483
290.877,-4.77146
289.99,-3.81969
291.045,-5.67573
291.597,-9.15551
291.867,-10.4017
292.057,-9.59874
291.636,-10.4218
291.759,-8.46796
290.845,-1.17647
291.115,-3.39818
290.828,2.15484
290.447,-1.8573
290.093,-3.61557
290.433,-6.64291
292.084,-9.13826
289.671,1.76691
289.667,2.41049
290.013,2.72895
289.969,1.91411
291.019,-2.79131
291.285,-4.10205
291.686,-5.38252
291.608,-4.9248
292.478,-7.6259
291.719,-6.17838
292.746,-9.57152
292.588,-8.17373
292.833,-7.54949
292.661,-6.91805
292.251,-2.42304
291.864,-0.607645
291.433,2.12174
291.484,1.62754
290.963,1.02342
291.019,1.96676
290.031,1.84352
289.873,1.36711
289.764,1.2224
289.886,1.64217
290.492,1.93805
290.678,3.81285
291.02,2.42258
291.444,0.560686
291.511,-0.633045
291.879,-0.272783
294.886,-5.87363
294.834,-6.78912
294.779,-5.99209
294.572,-5.23466
294.301,-4.85537
293.626,-3.67769
293.64,-2.13515
292.557,2.56575
291.946,2.03901
290.888,1.63368
290.096,2.18412
286.864,1.5308
286.431,-0.578437
288.107,-2.09005
289.311,1.5263
288.82,1.4042
289.085,1.33394
289.348,1.98846
289.858,1.15332
294.804,-0.989144
296.982,-2.58587
297.939,-0.947749
300.073,-1.65232
298.791,-1.23268
300.893,-2.27254
299.111,2.28234
300.164,-0.372309
304.299,-9.86E-02
304.801,-0.260561
303.918,0.491375
303.442,0.687312
301.835,3.62479
301.667,2.44175
297.029,3.27373
296.435,4.40761
294.829,2.52026
294.642,3.14376
294.098,3.2032
293.89,2.68819
293.55,2.76541
293.561,2.24018
293.818,3.70914
293.156,0.986507
293.376,-2.44193
293.662,-6.83329
294.528,-12.1251
294.618,-13.1564
295.299,-9.03291
295.547,-8.15613
295.809,-7.70552
296.186,-8.15169
295.201,-8.53444
294.848,-6.64048
293.638,-0.708308
293.305,0.53512
292.772,2.68809
292.585,1.99585
292.81,2.63075
292.631,2.82113
292.58,2.37949
292.696,1.73709
291.693,4.55247
292.123,3.1789
292.247,2.32786
292.267,2.75752
292.122,2.49429
292.328,1.65734
292.89,-2.70834
293.286,-5.81325
294.274,-9.97944
294.06,-9.55339
295.203,-11.2917
295.128,-10.1109
295.215,-9.16575
295.3,-10.5009
295.13,-9.4335
294.813,-7.64498
294.014,-4.14044
293.431,-1.99396
292.466,3.47093
292.256,1.96036
292.538,1.9117
292.479,2.12783
292.43,2.03217
292.378,2.61768
291.5,2.50969
291.314,2.20928
291.534,2.08742
291.443,2.11981
292.168,2.12622
292.403,2.01901
293.077,-1.44748
293.628,-6.13712
294.278,-9.59127
294.4,-9.8056
295.234,-12.1737
295.43,-12.137
295.167,-10.3815
295.551,-13.1504
295.915,-11.0109
295.853,-9.67022
295.224,-7.91367
294.805,-4.40747
293.941,2.98035
293.765,2.32644
293.36,2.26225
293.329,2.49087
291.611,1.2306
290.6,1.89419
289.801,11.2989
291.49,4.01301
290.732,2.71102
290.751,2.52824
291.444,2.60727
292.013,0.213401
294.453,-5.54505
294.988,-6.35741
296.198,-10.684
296.622,-9.63619
298.32,-8.94037
298.821,-7.4177
299.299,-13.149
299.228,-13.2285
299.36,-11.0853
299.263,-10.2266
299.835,-3.75121
299.56,-0.459055
303.447,-2.38637
303.744,-3.52677
304.743,-3.51945
305.324,-3.87493
305.236,-2.78676
305.268,-2.21756
305.3,-0.963977
304.922,0.336673
301.974,2.6926
301.244,1.05192
300.34,2.85411
300.2,3.58747
299.059,4.00736
297.408,2.52878
298.056,3.69921
300.049,1.5922
301.329,2.07202
301.056,-1.02525
300.355,2.34536
298.888,-0.324311
300.205,-2.03492
302.368,-5.72802
303.131,-3.69953
303.82,-6.86181
303.457,-7.42784
300.685,-9.18349
300.801,-11.5376
297.931,-10.4303
297.699,-10.7974
298.236,-5.43098
298.016,-3.46319
301.621,-4.39526
302.3,-3.85301
300.252,-11.6204
298.697,-11.9565
298.383,-8.60873
297.8,-2.0524
297.622,1.27382
297.503,2.6034
297.362,0.877307
296.646,1.62332
296.54,2.21178
292.913,2.03642
293.446,3.00595
295.634,1.21655
295.633,2.20736
296.023,0.264486
296.212,-1.66252
296.648,-4.97809
296.892,-5.64024
297.987,-12.4199
298.326,-12.6188
298.646,-13.6107
298.267,-11.1421
297.021,-2.88854
296.807,-2.25589
296.898,-2.90046
296.803,-0.235316
296.649,-3.50561
296.612,-4.39345
296.366,-3.35313
296.488,-1.30002
295.899,-1.88581
301.448,4.76
295.67,-2.65166
296.219,-5.20673
296.65,-10.9909
296.034,-6.77344
296.758,-13.0094
297.668,-13.4624
297.812,-12.0934
297.448,-9.21241
297.602,-8.16676
296.978,-4.89877
296.545,-4.2214
294.866,2.10612
294.432,3.1473
294.042,2.75429
293.737,2.02924
292.721,1.13344
292.643,3.01261
293.838,2.27941
293.492,2.21611
292.352,1.21651
292.274,2.46522
293.146,2.39344
293.828,0.989701
295.007,-2.94812
295.078,-2.99282
295.867,-7.00986
296.334,-9.41625
297.061,-8.65184
297.292,-9.67954
297.118,-4.93863
297.362,-5.90237
297.376,-4.72785
297.412,-4.41315
297.066,-4.62733
296.636,-3.44653
295.109,2.06222
294.556,3.1577
294.349,1.7879
293.344,1.48904
289.235,0.169541
289.68,5.46589
289.252,-4.39901
291.226,1.47103
290.924,-3.21637
292.028,1.69275
289.201,0.981516
292.3,0.737694
295.526,-3.70415
296.25,-5.91716
297.751,-6.77543
298.4,-8.22324
300.419,-5.88502
300.978,-4.55193
300.746,-2.87512
301.554,-2.0328
301.462,-3.17765
301.556,-2.53514
300.131,-1.01298
299.807,-3.26886
298.315,2.71905
298.343,3.72391
297.888,2.32839
297.813,2.53941
296.867,3.02894
297.317,2.86988
296.823,1.9234
297.17,2.94928
296.934,3.07789
296.599,2.9567
295.945,3.28612
296.098,1.34639
296.891,-2.68062
297.136,-2.9342
297.634,-8.09879
297.79,-10.2285
297.499,-9.83522
297.776,-9.9592
297.169,-4.17124
296.831,-0.364614
296.344,1.98886
295.897,3.36571
295.224,2.36662
295.029,2.00698
294.919,2.28833
294.874,2.1764
294.803,1.90407
294.66,1.77129
294.815,1.64035
294.825,1.89316
294.764,2.90986
294.878,1.78851
294.448,-2.13464
294.706,-3.59123
295.99,-9.87077
295.496,-11.0899
296.075,-13.1326
298.031,-12.8823
297.48,-9.35651
296.779,-8.1293
296.972,-6.45744
295.81,-6.56476
295.464,-4.98683
294.229,1.09321
293.603,3.23835
293.507,2.1653
293.485,2.2259
293.784,1.63336
293.786,1.88757
293.821,1.51561
293.733,1.9221
293.68,1.50973
293.757,1.58329
294.036,2.16242
294.362,-0.195974
295.718,-6.41139
296.144,-9.05133
299.042,-4.92402
299.173,-7.27708
299.392,-6.67279
300.036,-6.93913
301.42,-6.85963
301.183,-6.34963
301.099,-7.4209
300.725,-5.44818
299.54,-4.43057
299.015,-3.76966
297.343,2.03631
296.802,3.32044
295.031,2.40667
294.441,2.53871
293.269,2.26852
292.991,3.00876
292.733,2.56084
292.716,2.7889
293.319,2.52218
293.497,2.34681
293.392,2.49421
293.732,1.23264
296.074,-1.67815
296.786,-4.23731
298.71,-9.03175
299.704,-8.42829
301.365,-5.46868
301.562,-7.021
301.532,-8.60435
301.076,-9.17552
300.141,-8.76294
299.83,-7.31205
299.103,-5.12591
298.742,-3.83234
298.189,2.70892
298.244,0.440442
296.138,2.33028
295.148,1.63038
293.832,-0.326303
292.839,3.30159
295.445,1.55814
295.092,0.956449
292.569,1.87808
289.944,2.40282
287.709,-2.16647
288.759,4.72264
297.076,-4.90722
297.337,-8.70736
300.424,-10.8239
300.402,-8.04598
300.991,-8.83362
301.326,-12.9258
299.762,-11.8144
299.506,-12.5987
298.339,-6.61312
297.914,-6.31514
296.818,1.26359
296.699,2.39633
296.177,2.27088
296.259,2.40009
295.561,3.0827
294.856,2.72746
294.087,2.37877
293.65,1.62921
290.223,3.17775
289.382,2.75935
289.584,2.93324
291.079,1.94453
295.892,-2.75477
295.841,-3.6887
304.07,-6.44026
305.006,-6.9646
303.698,-6.78912
303.469,-5.82061
302.563,-4.28485
301.965,-5.14869
300.532,1.28398
300.387,1.42435
296.917,2.71376
295.842,2.30052
293.939,2.16032
292.769,0.640439
292.361,2.26024
291.677,2.47843
293.907,0.503854
295.585,3.05944
297.267,2.67472
298.221,1.52434
303.522,-2.6242
304.915,-1.94107
310.79,0.504377
311.553,-9.51E-02
313.588,-6.86E-02
313.964,0.237263
315.567,1.07212
316.183,1.12247
314.562,-0.91532
311.219,-0.566979
307.717,-0.496711
307.443,0.235501
306.177,2.95729
305.573,2.2097
303.124,2.44904
302.653,2.41793
302.635,-1.60873
300.137,1.23346
