DOY,co2_flux,air_temperature,ET,ch4_flux,Unnamed: 2,Unnamed: 3,Unnamed: 4,Unnamed: 5,Unnamed: 6
92.458,-1.92771,300.042,0.13269,-0.285229,,,,,
92.52,-0.19477,302.726,0.167654,-0.14008,,,,,
92.541,-0.828606,302.88,0.172516,0.448627,,,,,
92.562,2.53891,304.684,0.214079,0.392184,,,,,
92.583,5.61467,306.77,0.280145,0.388945,,,,,
92.624,-0.134889,306.901,0.23486,0.322471,,,,,
92.645,-0.694776,307.452,0.246806,-0.0888,,,,,
92.666,0.103796,307.027,0.173255,0.0519,,,,,
92.687,-0.0325,306.369,0.161865,0.057,,,,,
92.708,-0.0451,305.028,0.128158,0.150627,,,,,
92.729,-0.200084,303.624,0.102134,0.0501,,,,,
92.749,-0.0344,302.463,0.0665,-0.13578,,,,,
92.77,-0.771043,301.123,0.0287,-0.0711,,,,,
92.791,0.178082,300.418,0.00539,-0.168282,,,,,
92.812,1.04206,299.184,-0.00565,0.0334,,,,,
92.833,1.90862,298.115,-0.0132,-0.254322,,,,,
92.874,5.08927,296.039,-0.00703,-0.0186,,,,,
92.895,-0.246547,297.022,-0.00177,0.110903,,,,,
92.916,0.673751,296.157,-0.00533,0.0681,,,,,
92.937,9.17609,294.933,-0.0193,-0.189223,,,,,
92.958,-7.25452,293.753,0.00478,0.0604,,,,,
92.979,-0.165436,293.251,-0.00123,0.0524,,,,,
93.0,-1.60051,293.758,-0.000288,0.0832,,,,,
93.02,2.71213,294.068,-0.00725,-0.027,,,,,
93.041,2.41199,295.571,-0.002,-0.0154,,,,,
93.062,1.38819,295.932,0.0103,0.0252,,,,,
93.083,0.692629,296.198,0.00966,-0.0765,,,,,
93.104,0.787037,295.978,0.00658,0.0377,,,,,
93.125,0.613678,295.608,0.000623,0.0654,,,,,
93.145,0.864608,295.486,0.000552,0.00508,,,,,
93.166,0.674715,295.277,-0.00102,0.0121,,,,,
93.187,0.457367,295.294,-0.00116,-0.00413,,,,,
93.208,0.548213,295.275,-7.46e-05,-0.0056,,,,,
93.229,0.511651,295.204,-0.000799,-0.00453,,,,,
93.25,0.656845,295.035,-0.00226,-0.000257,,,,,
93.27,0.598892,294.967,0.000335,0.00685,,,,,
93.291,1.90836,295.166,0.00122,0.00678,,,,,
93.312,1.61815,295.028,-0.000799,0.00441,,,,,
93.333,1.47216,294.947,0.000131,-0.00595,,,,,
93.354,0.980971,295.781,0.00713,0.0104,,,,,
93.374,0.439461,297.838,0.0271,0.10491,,,,,
93.395,-0.374313,299.488,0.0548,-0.0277,,,,,
93.416,0.150876,301.216,0.044,0.17153,,,,,
93.437,-0.765599,303.13,0.088,0.0755,,,,,
93.458,-1.95941,303.961,0.129174,0.236307,,,,,
93.479,-0.993081,305.09,0.103002,-0.00977,,,,,
93.499,-0.778542,306.062,0.148722,0.082,,,,,
93.52,-0.482255,306.582,0.171421,0.0477,,,,,
93.541,-0.287727,306.967,0.163131,-0.0749,,,,,
93.562,-0.469324,307.455,0.193116,0.607796,,,,,
93.583,-0.319651,307.854,0.186259,0.329024,,,,,
93.604,-0.421392,307.775,0.216858,0.409218,,,,,
93.624,-0.101271,307.956,0.148525,-0.514276,,,,,
93.729,0.264977,307.169,0.12888,-0.291005,,,,,
93.77,-0.215343,306.214,0.0399,0.60585,,,,,
93.791,-0.07,304.236,0.00737,0.28025,,,,,
93.833,1.53471,303.644,0.0437,0.575877,,,,,
93.874,-0.0149,300.229,-0.000803,0.0943,,,,,
93.916,0.47205,302.184,0.0016,-0.169735,,,,,
93.979,1.06421,299.928,0.00233,0.454414,,,,,
94.0,2.50915,299.504,0.0069,0.0919,,,,,
94.02,-9.74087,298.445,0.0045,-0.188242,,,,,
94.041,1.99227,296.212,-0.000124,0.110375,,,,,
94.062,-0.199127,295.653,-0.000517,-0.0474,,,,,
94.083,-0.870418,297.0,-0.00584,0.219611,,,,,
94.104,-0.862857,296.357,0.00151,-0.0429,,,,,
94.125,-1.68102,295.221,0.00266,-0.0275,,,,,
94.145,-2.29756,293.433,0.000307,-0.0475,,,,,
94.187,-0.543297,290.73,-0.00307,-0.088,,,,,
94.208,-9.25048,290.36,0.00127,0.0148,,,,,
94.229,0.754881,290.826,-0.00744,0.11207,,,,,
94.25,5.0186,290.546,0.0134,-0.131405,,,,,
94.27,3.76898,289.981,0.00795,-0.0682,,,,,
94.291,1.65132,289.658,-0.00558,-0.0609,,,,,
94.312,2.16777,288.746,0.000106,0.305869,,,,,
94.333,0.960348,288.893,0.00269,0.164126,,,,,
94.354,1.89662,289.752,-0.000373,-0.407806,,,,,
94.374,2.55608,293.265,0.00236,0.188849,,,,,
94.395,-1.23274,296.746,0.0332,-0.116989,,,,,
94.416,-5.78167,297.32,0.107995,-0.212525,,,,,
94.437,-7.4998,297.62,0.149104,0.227869,,,,,
94.458,-9.88164,297.985,0.188149,-0.557312,,,,,
94.479,-10.2938,298.382,0.227785,0.522753,,,,,
94.499,-8.26286,298.668,0.231262,0.180398,,,,,
94.52,-9.68396,298.896,0.29746,-0.294255,,,,,
94.541,-7.25517,299.071,0.26914,0.563041,,,,,
94.562,-6.1469,299.074,0.249031,0.483488,,,,,
94.583,-7.81969,298.981,0.32305,-0.427572,,,,,
94.604,-9.09989,298.987,0.316716,0.502969,,,,,
94.624,-9.80068,298.962,0.348919,-0.350011,,,,,
94.645,-7.39877,299.215,0.277359,-0.0572,,,,,
94.666,-5.73163,298.969,0.246974,0.201413,,,,,
94.687,-5.11155,298.648,0.187647,-0.357932,,,,,
94.708,-3.73152,298.38,0.147482,-0.351407,,,,,
94.729,-1.79026,297.872,0.0992,-0.0944,,,,,
94.749,-1.5481,297.444,0.103501,0.618245,,,,,
94.77,-0.838882,296.941,0.0664,0.392104,,,,,
94.791,1.69221,296.264,0.034,-0.476549,,,,,
94.833,2.26489,295.669,0.0132,0.0254,,,,,
94.854,2.03553,295.611,0.011,0.53483,,,,,
94.874,2.02695,295.406,0.0119,0.182313,,,,,
94.895,2.17376,295.062,0.009,-0.256862,,,,,
94.916,2.13668,295.355,0.0267,-0.490839,,,,,
94.937,2.19686,295.321,0.0215,0.168756,,,,,
94.958,2.45799,295.292,0.0252,0.299004,,,,,
94.979,2.386,295.117,0.0253,0.487971,,,,,
95.0,2.14042,294.986,0.0204,0.238809,,,,,
95.02,2.05442,294.98,0.019,-0.273062,,,,,
95.041,2.03717,294.95,0.0206,0.274624,,,,,
95.062,1.86701,294.95,0.016,0.194094,,,,,
95.083,2.09678,294.854,0.0182,0.00246,,,,,
95.104,2.45117,294.874,0.0262,0.0283,,,,,
95.125,2.35128,294.836,0.0247,-0.0436,,,,,
95.145,1.85563,294.753,0.0191,-0.3321,,,,,
95.166,1.90825,294.888,0.0216,0.0721,,,,,
95.187,1.77908,295.093,0.0214,-0.175986,,,,,
95.208,1.40103,294.822,0.0121,0.187584,,,,,
95.229,1.80109,294.778,0.0128,0.0536,,,,,
95.25,1.75883,294.816,0.0172,-0.0247,,,,,
95.27,2.20413,294.856,0.02,0.266881,,,,,
95.291,2.61742,294.799,0.0187,0.327613,,,,,
95.312,3.02087,294.713,0.0231,-0.388311,,,,,
95.333,2.94933,294.614,0.0317,-0.181562,,,,,
95.354,2.13368,294.668,0.0378,-0.565324,,,,,
95.374,0.994985,294.915,0.0264,0.107628,,,,,
95.395,0.453403,295.019,0.0564,-0.0925,,,,,
95.416,-0.972904,295.113,0.0643,-0.187262,,,,,
95.437,-2.01714,295.321,0.0739,-0.371876,,,,,
95.458,-1.73499,295.507,0.0807,0.234671,,,,,
95.479,-4.09725,295.658,0.117198,-0.0787,,,,,
95.499,-4.0565,295.712,0.120357,-0.353701,,,,,
95.52,-4.72309,295.817,0.138215,0.309345,,,,,
95.541,-4.09691,295.935,0.132301,0.171008,,,,,
95.562,-5.98024,296.358,0.187753,-0.259408,,,,,
95.583,-6.32494,296.449,0.227244,0.131916,,,,,
95.604,-5.18514,296.369,0.180966,0.261163,,,,,
95.624,-4.50104,296.233,0.159781,-0.0398,,,,,
95.645,-5.34389,296.486,0.183734,0.110882,,,,,
95.666,-4.74815,296.189,0.159347,0.311201,,,,,
95.708,-2.09129,296.042,0.109051,-0.345069,,,,,
95.749,0.174814,295.701,0.0731,-0.147222,,,,,
95.77,-0.273174,295.466,0.0442,-0.141554,,,,,
95.791,1.09468,295.327,0.0416,0.318244,,,,,
95.812,1.19395,295.278,0.0276,-0.29289,,,,,
95.833,0.707482,295.426,0.0246,0.114762,,,,,
95.854,0.834537,295.398,0.016,-0.0651,,,,,
95.874,1.5776,295.382,0.0187,-0.148095,,,,,
95.895,0.662108,295.434,0.0223,0.160784,,,,,
95.916,1.10499,295.165,0.0272,-0.370087,,,,,
95.958,0.270025,294.464,0.00223,-0.0351,,,,,
95.979,0.645729,294.773,0.00977,-0.231933,,,,,
96.0,0.808814,294.233,-0.0038,0.10749,,,,,
96.02,1.0203,292.698,-0.00779,0.110884,,,,,
96.041,1.21187,292.57,-0.00994,-0.0586,,,,,
96.062,0.77486,292.288,-0.00464,0.132426,,,,,
96.083,1.03741,293.231,-0.00195,0.452867,,,,,
96.104,0.187868,293.241,-0.000169,0.0648,,,,,
96.125,0.72754,293.215,-0.000311,-0.0177,,,,,
96.145,2.09061,293.705,0.00111,0.0201,,,,,
96.166,1.12677,294.963,0.0189,0.1,,,,,
96.187,0.757242,295.095,0.0238,0.0279,,,,,
96.208,1.13154,294.959,0.0198,-0.0547,,,,,
96.229,1.13917,294.561,0.011,0.0483,,,,,
96.25,1.00417,294.229,0.00789,0.143069,,,,,
96.27,1.44212,293.821,0.00673,-0.106786,,,,,
96.291,1.89894,292.404,0.00199,0.100802,,,,,
96.312,2.30697,291.632,0.00262,-0.0118,,,,,
96.333,0.590348,290.187,0.00139,0.0811,,,,,
96.354,0.800327,290.667,0.00369,0.629428,,,,,
96.374,0.00549,292.658,0.0176,0.0682,,,,,
96.395,-2.50409,295.428,0.0765,0.317037,,,,,
96.437,-4.40677,296.231,0.1143,0.105242,,,,,
96.458,-4.40723,296.077,0.110556,-0.129803,,,,,
96.479,-5.34359,296.779,0.189498,-0.523063,,,,,
96.499,-5.74543,296.785,0.193507,-0.314542,,,,,
96.52,-5.18613,296.878,0.18905,0.432902,,,,,
96.541,-5.23126,297.099,0.224875,0.118334,,,,,
96.583,-5.45915,297.193,0.234492,0.490322,,,,,
96.604,-4.31995,297.457,0.222792,-0.515495,,,,,
96.624,-3.68255,297.744,0.18139,-0.130015,,,,,
96.645,-4.94703,297.944,0.192483,-0.303069,,,,,
96.666,-4.08885,297.816,0.146564,-0.146853,,,,,
96.687,-4.05927,297.563,0.134908,0.27272,,,,,
96.708,-3.6161,297.433,0.11271,0.326148,,,,,
96.729,-1.77919,296.701,0.0663,-0.140471,,,,,
96.749,-0.566063,296.565,0.059,-0.0114,,,,,
96.77,-0.50054,296.254,0.0264,0.521207,,,,,
96.791,0.45721,295.974,0.00863,-0.30785,,,,,
96.812,1.67585,295.829,-0.00673,-0.0462,,,,,
96.833,1.36036,295.848,-0.00907,-0.131556,,,,,
96.854,1.39478,295.573,-0.012,0.128587,,,,,
96.874,1.76506,295.08,-0.0195,0.0142,,,,,
96.895,1.29993,294.908,-0.0149,-0.0763,,,,,
96.916,1.58315,294.8,-0.0125,-0.136834,,,,,
96.937,1.09894,294.312,-0.011,-0.0594,,,,,
96.958,1.05616,293.851,-0.0135,0.0281,,,,,
96.979,1.05304,293.69,-0.0088,-0.0457,,,,,
97.0,1.10833,294.389,-0.00784,0.0264,,,,,
97.02,1.11611,293.892,-0.016,-0.247194,,,,,
97.041,1.82722,294.304,-0.0235,0.1085,,,,,
97.062,1.63482,294.848,-0.0163,0.0375,,,,,
97.083,1.55128,294.256,-0.0184,-0.282556,,,,,
97.104,1.70907,294.452,-0.0167,0.308748,,,,,
97.125,1.54322,294.345,-0.00967,-0.0948,,,,,
97.145,1.45562,294.668,-0.00528,0.225009,,,,,
97.166,1.5885,294.985,-0.00613,-0.404727,,,,,
97.187,1.92091,295.5,-0.003,-0.536591,,,,,
97.208,1.67482,295.791,-0.00378,-0.428903,,,,,
97.229,1.62806,296.087,-5.25e-06,-0.0386,,,,,
97.25,1.62895,296.027,-0.00428,0.160924,,,,,
97.27,1.56519,295.892,-0.00747,-0.555178,,,,,
97.291,2.69904,295.85,-0.00464,-0.135942,,,,,
97.312,2.57413,295.781,-0.00516,0.530304,,,,,
97.354,2.18197,296.0,-0.00427,0.0954,,,,,
97.374,1.59571,296.185,0.000836,-0.0705,,,,,
97.395,1.0734,296.287,0.00524,-0.0685,,,,,
97.416,0.444962,296.419,0.0107,0.378671,,,,,
97.437,-0.268686,296.22,0.0199,0.0502,,,,,
97.458,-0.901639,296.234,0.0215,-0.160512,,,,,
97.479,-2.4267,297.139,0.0484,0.225379,,,,,
97.499,-2.8047,296.548,0.0427,-0.155194,,,,,
97.52,-6.51966,296.858,0.0884,0.0633,,,,,
97.541,-7.91594,297.464,0.150735,0.279422,,,,,
97.562,-5.68869,297.964,0.131993,-0.125177,,,,,
97.583,-7.42278,298.288,0.149496,-0.159177,,,,,
97.604,-6.95448,298.798,0.142877,-0.564164,,,,,
97.624,-6.41159,300.044,0.149836,-0.429958,,,,,
97.645,-7.35694,300.039,0.159599,0.218703,,,,,
97.666,-5.00531,300.364,0.105968,-0.229846,,,,,
97.687,-3.69276,300.388,0.0828,0.481125,,,,,
97.708,-2.95248,299.996,0.0625,-0.0142,,,,,
97.729,-2.49957,299.667,0.0374,0.118135,,,,,
97.749,-1.11805,298.9,0.0196,-0.243034,,,,,
97.791,0.295521,298.081,-0.0189,0.423955,,,,,
97.812,1.21795,297.939,-0.021,0.49611,,,,,
97.833,1.54084,297.92,-0.0252,0.0296,,,,,
97.854,1.3149,297.878,-0.0211,0.00466,,,,,
97.874,2.19987,297.443,-0.0201,0.12208,,,,,
97.895,2.52434,297.152,-0.0198,0.0306,,,,,
97.916,2.22176,296.843,-0.0163,0.0767,,,,,
97.937,2.56813,297.135,0.00203,-0.0247,,,,,
97.958,2.51556,297.025,-0.0115,0.00586,,,,,
97.979,2.18418,297.056,-0.00808,0.287442,,,,,
98.0,3.28981,296.952,-0.0134,0.0148,,,,,
98.02,1.2619,297.271,0.00137,-0.0612,,,,,
98.041,-3.06307,297.79,0.0135,0.0832,,,,,
98.062,1.5181,297.761,-0.0042,0.0695,,,,,
98.354,1.50548,300.197,0.00257,0.00852,,,,,
98.374,1.23464,299.968,0.0105,0.0152,,,,,
98.395,0.359658,299.51,0.0136,-0.0254,,,,,
98.416,-0.85019,297.785,0.0186,0.131598,,,,,
98.437,-3.58934,297.024,0.0403,0.161507,,,,,
98.458,-3.1368,298.095,0.0764,0.239836,,,,,
190.479,-0.058,291.96,0.028,0.151622,,,,,
190.521,1.23193,289.344,0.0956,-0.198147,,,,,
190.542,1.99538,289.045,0.11832,-0.35212,,,,,
190.562,7.96312,288.967,0.181131,0.00905,,,,,
190.583,0.846186,288.224,0.0736,0.0522,,,,,
190.604,0.452624,287.618,0.0642,0.0598,,,,,
190.625,1.22971,286.958,0.0678,0.0413,,,,,
190.646,1.18053,288.183,0.0598,0.007,,,,,
190.667,1.99907,288.864,0.0946,0.0366,,,,,
190.687,0.356089,289.794,0.064,-0.237281,,,,,
190.708,0.918058,289.947,0.0643,-0.00951,,,,,
190.729,0.0881,289.423,0.011,-0.0541,,,,,
190.75,0.161355,288.618,-0.00521,0.126775,,,,,
190.771,0.118182,287.386,-0.00276,0.00539,,,,,
190.792,0.250336,285.447,-0.00149,0.0177,,,,,
190.833,2.3841,282.351,0.00524,0.258148,,,,,
191.625,0.695768,294.474,0.0302,0.0529,,,,,
191.646,0.729509,293.344,0.0264,0.00351,,,,,
191.667,1.65007,292.297,0.0297,0.0517,,,,,
191.687,1.03526,291.127,0.0199,-0.0771,,,,,
191.708,1.10441,290.61,0.0146,-0.00207,,,,,
191.729,0.122263,290.067,0.00383,0.00122,,,,,
191.75,0.551287,289.147,0.00231,-0.0253,,,,,
191.771,1.08719,288.714,-0.000985,-0.0184,,,,,
191.792,1.14068,288.509,-0.00305,-0.00237,,,,,
191.812,2.00035,288.108,0.0249,-0.00666,,,,,
191.833,0.788391,290.254,0.000698,0.018,,,,,
191.854,0.614572,291.723,0.00503,-0.0065,,,,,
191.896,11.724,291.603,-0.139676,-0.0338,,,,,
192.375,0.371772,292.164,-0.0027,0.00231,,,,,
192.437,0.402907,289.909,0.0113,0.0263,,,,,
192.458,1.30631,289.624,0.0477,0.196081,,,,,
192.479,1.33386,288.321,0.0514,-0.0349,,,,,
192.5,1.26401,288.215,0.0862,0.0809,,,,,
192.521,0.750643,289.401,0.0826,-0.0102,,,,,
192.542,0.692383,290.772,0.0879,0.160446,,,,,
192.562,0.549955,291.539,0.0859,-0.0873,,,,,
192.583,0.838481,292.646,0.0938,-0.0215,,,,,
192.604,1.38578,293.998,0.105799,-0.0759,,,,,
192.625,0.789156,293.979,0.110583,0.109399,,,,,
192.646,0.884294,293.189,0.0658,0.0481,,,,,
192.667,0.927714,293.297,0.0843,0.03,,,,,
192.687,0.865168,293.478,0.073,-0.0157,,,,,
192.708,1.18417,293.023,0.0524,0.107707,,,,,
192.75,0.421187,292.045,0.0279,0.520359,,,,,
192.771,0.804912,291.688,0.0295,-0.0259,,,,,
192.792,0.772942,291.809,0.0216,-0.147768,,,,,
192.812,-0.0773,290.689,0.013,0.0303,,,,,
192.833,0.843901,289.49,0.00526,0.017,,,,,
192.854,0.372635,289.576,0.00727,-0.0084,,,,,
192.875,0.73941,287.945,-0.00238,0.0117,,,,,
192.896,0.660083,287.923,-0.00196,0.633781,,,,,
192.917,0.54222,287.667,-0.00496,-0.0601,,,,,
192.937,0.468436,287.099,-0.00377,-0.0134,,,,,
192.958,0.679611,286.625,-0.00471,0.015,,,,,
192.979,0.966937,286.604,-0.00619,0.0474,,,,,
193.0,0.693885,286.159,-0.00577,-0.0131,,,,,
193.021,1.17537,285.681,-0.00894,0.00362,,,,,
193.042,1.10538,285.956,-0.00825,0.00553,,,,,
193.062,0.468312,285.568,-0.00238,0.0167,,,,,
193.083,0.754423,284.888,-0.00702,0.00114,,,,,
193.104,1.08607,285.032,-0.00975,-0.00498,,,,,
193.125,1.32206,285.43,-0.00662,-0.00252,,,,,
193.146,0.903909,285.134,-0.00645,0.000921,,,,,
193.167,0.845064,285.815,-0.00342,-0.00226,,,,,
193.187,0.780609,286.994,0.00367,0.00229,,,,,
193.208,0.610474,287.089,0.00763,-0.000554,,,,,
193.229,0.794314,286.936,0.00807,0.00246,,,,,
193.25,0.777383,287.128,0.00458,-0.00403,,,,,
193.271,0.598872,286.761,0.0038,-0.00187,,,,,
193.292,0.493385,286.336,0.00132,0.00316,,,,,
193.312,0.858481,286.503,0.00753,0.00187,,,,,
193.333,3.83483,287.354,0.0169,-0.0277,,,,,
193.354,1.91906,289.528,0.0178,0.00671,,,,,
193.375,1.96248,289.514,0.0202,0.00412,,,,,
193.396,0.69278,289.328,0.0184,-0.26198,,,,,
193.417,1.63941,289.257,0.0239,0.330974,,,,,
193.437,1.27863,290.296,0.0335,0.0872,,,,,
193.458,1.22535,291.06,0.0397,0.370111,,,,,
193.5,1.39116,292.337,0.0564,0.523112,,,,,
193.521,1.1127,292.852,0.0837,0.616402,,,,,
193.562,1.35531,294.052,0.0738,-0.264748,,,,,
193.625,1.29258,294.97,0.0725,0.0291,,,,,
193.646,1.2818,295.201,0.0886,0.00773,,,,,
193.667,1.22588,295.248,0.069,0.0144,,,,,
193.687,1.85478,294.855,0.0609,0.134417,,,,,
193.708,1.70499,294.281,0.0523,-0.0439,,,,,
193.729,1.00282,294.027,0.0628,0.0235,,,,,
193.75,0.342037,293.292,0.051,-0.137336,,,,,
193.771,1.07011,292.837,0.0452,-0.400018,,,,,
193.792,0.827997,292.621,0.0442,0.0477,,,,,
193.812,0.806364,292.031,0.0177,-0.0637,,,,,
193.833,1.50021,292.111,0.0349,-0.0722,,,,,
193.854,1.43937,292.158,0.0697,-0.0287,,,,,
193.875,0.501751,291.378,0.0202,0.167038,,,,,
193.917,1.4426,289.255,0.0211,-0.269765,,,,,
193.937,0.755327,289.541,0.0207,0.0257,,,,,
193.958,0.386825,289.469,0.0135,0.06,,,,,
193.979,0.766872,289.811,0.0248,-0.0712,,,,,
194.0,-0.263756,289.874,0.0167,-0.08,,,,,
194.021,-0.918885,290.023,0.0156,0.0113,,,,,
194.042,0.44098,290.048,0.0115,-0.0144,,,,,
194.062,0.631429,289.841,0.00763,-0.0245,,,,,
194.083,1.67814,290.31,0.0395,0.0156,,,,,
194.104,2.00505,290.385,0.0403,0.0252,,,,,
194.125,1.86718,290.245,0.0256,-0.00551,,,,,
194.146,1.32926,290.082,0.0131,0.0157,,,,,
194.167,1.41828,289.941,0.00788,-0.012,,,,,
194.187,1.04792,289.779,0.00136,0.0134,,,,,
194.208,0.453952,288.898,-0.00344,0.00363,,,,,
194.229,0.508298,287.646,-0.00752,0.0677,,,,,
194.25,0.943041,287.197,-0.00953,-0.0914,,,,,
194.271,0.822691,287.393,-0.0096,0.0296,,,,,
194.292,0.926252,287.629,-0.00643,-0.0953,,,,,
194.312,0.649796,287.552,-0.00542,-0.0236,,,,,
194.333,1.27105,286.258,-0.00432,-0.0186,,,,,
194.354,1.93785,286.618,0.00106,0.0443,,,,,
194.375,1.5141,287.151,0.00475,-0.0641,,,,,
194.396,1.50499,287.558,0.00309,0.0146,,,,,
194.417,0.917203,288.606,0.0135,0.0202,,,,,
194.437,0.473027,289.548,0.0286,-0.00796,,,,,
194.458,0.257378,290.234,0.0363,-0.00733,,,,,
194.479,0.127162,290.751,0.0455,0.034,,,,,
194.5,-0.184159,291.191,0.063,0.0663,,,,,
194.521,-0.111037,291.675,0.0628,0.0341,,,,,
194.542,0.160278,291.501,0.0557,-0.0126,,,,,
194.562,-0.242569,292.085,0.0604,0.116353,,,,,
194.583,-0.025,292.273,0.0544,-0.0133,,,,,
194.604,-0.28736,292.662,0.0613,0.00669,,,,,
194.625,-0.622196,293.312,0.101196,-0.000142,,,,,
194.646,-0.0283,292.947,0.0792,-0.00565,,,,,
194.667,0.927188,292.597,0.0577,0.0193,,,,,
194.687,0.456503,292.777,0.0669,-0.0404,,,,,
194.708,1.70333,292.165,0.0312,-0.00978,,,,,
194.729,0.515298,291.943,0.012,0.000646,,,,,
194.75,0.528097,291.547,0.00944,-0.023,,,,,
194.771,0.671069,291.346,0.00925,0.0178,,,,,
194.792,0.789868,291.014,0.00963,0.00666,,,,,
194.812,0.726439,290.84,0.00423,-0.0149,,,,,
194.833,0.425328,290.821,0.00164,0.0108,,,,,
194.854,0.469445,290.944,0.00427,0.218129,,,,,
194.896,0.616458,290.814,0.00169,-0.211022,,,,,
194.937,0.389752,290.688,0.00125,0.0108,,,,,
194.958,0.369701,290.43,-4.95e-05,-0.0293,,,,,
194.979,0.458253,290.296,0.00161,-0.0408,,,,,
195.0,1.265,289.977,0.00594,0.0373,,,,,
195.021,0.76302,290.64,0.00919,-0.0666,,,,,
195.042,0.546787,290.726,0.00626,-0.0468,,,,,
195.062,0.579214,290.824,0.00766,0.614465,,,,,
195.083,0.57986,290.757,0.00593,-0.238385,,,,,
195.104,0.740095,290.536,0.00423,-0.105175,,,,,
195.125,0.773892,290.179,0.00535,-0.19747,,,,,
195.146,0.711936,290.016,0.00583,0.094,,,,,
195.208,0.746215,289.267,0.00115,-0.379731,,,,,
195.229,0.513772,289.081,0.000566,-0.0176,,,,,
195.25,0.816645,289.015,0.000483,-0.0149,,,,,
195.271,0.829432,288.93,0.00189,0.0302,,,,,
195.292,-0.0511,289.907,0.0228,0.0279,,,,,
195.312,0.326669,290.193,0.0156,-0.0204,,,,,
195.333,-2.42147,290.184,0.0432,0.0184,,,,,
195.396,-0.415031,295.879,0.00646,0.00232,,,,,
195.417,0.75344,294.961,0.00827,0.11804,,,,,
195.437,1.26375,294.385,0.0114,-0.17452,,,,,
195.458,1.49021,292.73,0.0254,0.028,,,,,
195.562,1.60536,290.627,0.0909,0.011,,,,,
195.667,0.808994,291.377,0.0631,0.0215,,,,,
196.437,2.17719,291.528,0.0904,-0.0274,,,,,
196.458,1.83386,291.841,0.0796,0.0241,,,,,
204.437,0.774545,287.732,0.0193,-0.0337,,,,,
204.458,-0.132725,288.664,0.0554,-0.00309,,,,,
204.479,0.804855,288.865,0.051,0.00378,,,,,
204.5,0.560639,289.124,0.0555,-0.0216,,,,,
206.437,4.92846,286.934,0.0581,0.00031,,,,,
206.458,5.60097,287.628,0.0746,-0.0565,,,,,
207.437,1.80825,291.427,0.0276,0.0155,,,,,
207.458,2.07818,291.639,0.0303,0.0102,,,,,
208.437,0.557505,291.986,0.0456,-0.00236,,,,,
208.458,0.397843,292.158,0.0484,0.00132,,,,,
209.437,0.352471,293.382,0.0158,0.0124,,,,,
210.437,3.6946,290.014,0.0351,0.00287,,,,,
210.458,3.19317,290.738,0.0333,-0.0379,,,,,
211.437,-6.70835,291.106,0.0212,0.00286,,,,,
211.458,-4.75635,291.58,0.0374,-0.0023,,,,,
212.437,-0.304526,293.398,0.0435,0.012,,,,,
212.458,-0.67803,293.874,0.0471,0.444977,,,,,
213.437,2.27982,289.59,0.0559,-0.139353,,,,,
213.458,1.69606,290.067,0.0617,-0.349476,,,,,
214.437,0.0756,289.921,0.036,-0.0223,,,,,
214.458,-0.421592,291.128,0.0413,-0.0149,,,,,
215.437,0.924972,289.257,0.088,-0.163852,,,,,
217.437,1.59291,289.751,0.0402,-0.0581,,,,,
217.458,1.40429,290.345,0.0797,0.0832,,,,,
218.458,-0.778962,291.051,0.077,-0.178149,,,,,
219.437,-0.351804,290.24,0.0639,-0.0311,,,,,
219.458,-0.25869,290.361,0.0615,-0.132298,,,,,
221.437,0.738395,287.781,0.0378,-0.0722,,,,,
221.458,0.275975,288.715,0.0437,0.0243,,,,,
222.437,0.704266,291.601,0.0492,-0.00989,,,,,
222.458,0.87303,292.695,0.0596,-0.00322,,,,,
223.437,1.11507,295.03,0.0468,0.559117,,,,,
223.458,1.31316,295.596,0.0578,0.0161,,,,,
233.437,-0.603421,293.205,0.0616,0.0671,,,,,
233.458,-1.40723,294.023,0.082,-0.0856,,,,,
234.437,-0.269788,293.903,0.0626,0.00172,,,,,
234.458,-0.324014,294.69,0.0492,-0.0242,,,,,
235.437,1.01494,290.256,0.110402,-0.0868,,,,,
236.437,-1.65372,290.407,0.140884,-0.16289,,,,,
236.458,-2.04071,290.825,0.160612,0.465769,,,,,
237.437,-1.8568,290.989,0.103278,-0.160432,,,,,
237.458,9.86787,291.31,0.0586,0.31285,,,,,
238.437,0.737504,289.84,0.0458,0.0679,,,,,
238.458,0.0463,290.087,0.0659,0.0727,,,,,
239.437,-1.14295,290.003,0.0622,-0.102727,,,,,
239.458,-1.0837,290.295,0.0559,0.0662,,,,,
240.437,0.159331,289.336,0.0462,-0.0155,,,,,
240.458,0.16555,290.065,0.0717,0.0234,,,,,
241.437,0.927957,289.435,0.0391,-0.134949,,,,,
241.458,0.573815,289.939,0.054,0.00723,,,,,
242.437,1.18134,289.171,0.0733,-0.0299,,,,,
242.458,0.235487,290.758,0.0784,-0.00818,,,,,
243.437,0.621778,293.954,0.0492,0.00712,,,,,
243.458,1.21008,294.362,0.0514,-0.00436,,,,,
244.437,0.322383,294.884,0.044,-0.0769,,,,,
244.458,0.222789,294.52,0.0647,-0.175023,,,,,
245.437,1.03528,301.345,0.0935,0.00187,,,,,
245.458,1.23475,302.385,0.11132,0.0045,,,,,
246.437,0.147248,298.009,0.0315,-0.205974,,,,,
246.458,0.164734,298.673,0.0269,0.108471,,,,,
247.437,0.572924,291.174,0.302683,-0.191452,,,,,
